year;month;day;hour;minute;Fs_1;Fs_2;Fs_3;Fs_4;Ts_1;TFs_2;TFs_3;Ts_4;VWC_1;VWC_2;VWC_3;VWC_4
2017;10;5;10;10;1.02;0.92;1.18;0.91;30;25.64;30.9;32.16;0.054674759;0.057820672;0.06990521;0.070978776
2017;10;5;11;10;1.06;0.92;1.15;1.02;37.72;31.12;34.12;38.08;0.061396677;0.062930017;0.072147774;0.076269853
2017;10;5;12;10;1.12;0.98;1.12;1.1;42.68;36.08;41.26;42.46;0.064804409;0.067801387;0.078633301;0.08012372
2017;10;5;13;10;1.21;1.05;1.23;0.84;45.16;40.94;47;45.4;0.065493537;0.071904419;0.083761876;0.082184899
2017;10;5;14;10;1.24;1.03;1.22;0.94;40.96;38.56;42.9;42.52;0.061792742;0.070051717;0.079643348;0.07921068
2017;10;5;17;10;2.28;2.44;2.63;1.34;28.88;28.62;29.42;30.8;0.054774873;0.063176973;0.071076279;0.071612263
2017;10;5;18;10;1.8;1.91;1.7;0.9;26.38;26.44;26.6;28.76;0.053321666;0.061149008;0.068389232;0.069318827
2017;10;5;19;10;1.49;1.67;1.39;0.71;24.64;24.7;24.78;26.82;0.052116472;0.059710572;0.067311084;0.067850396
2017;10;5;20;10;1.39;1.53;1.25;0.73;23.02;23.18;NaN;25.22;0.051261399;0.058219023;NaN;0.066476665
2017;10;5;21;10;1.27;1.39;1.12;0.57;21.72;22;NaN;24;0.050757875;0.057521742;NaN;0.065788641
2017;10;5;22;10;1.13;1.29;1.29;0.52;20.82;21.08;21.12;22.9;0.050102694;0.056923453;0.064410274;0.065198291
2017;10;5;23;10;1.05;1.23;0.95;0.49;20.14;20.42;NaN;22.12;0.04964871;0.056374517;NaN;0.064459555
2017;10;6;0;10;1.1;1.22;0.9;0.46;19.52;19.82;NaN;21.58;0.04949731;0.0558251;NaN;0.06396657
2017;10;6;1;10;1;1.1;0.95;0.47;19;19.28;19.4;21.1;0.049295387;0.055625192;0.062979416;0.06396657
2017;10;6;2;10;0.95;1.08;0.79;0.45;18.58;18.82;18.9;20.62;0.049244897;0.055375218;0.06273238;0.06391725
2017;10;6;3;10;0.87;1.03;0.77;0.45;18.2;18.5;NaN;20.28;0.049194402;0.055075117;NaN;0.063374467
2017;10;6;4;10;0.85;1.02;0.77;0.4;17.86;18.2;NaN;19.9;0.048941868;0.055075117;NaN;0.06312759
2017;10;6;5;10;0.81;0.94;0.7;0.41;17.54;17.9;17.9;19.62;0.048689234;0.054925013;0.061990679;0.062880613
2017;10;6;6;10;0.81;0.95;0.72;0.44;17.26;17.6;17.6;19.2;0.048436499;0.05487497;0.061743248;0.06273238
2017;10;6;7;10;0.87;0.98;0.76;0.39;17.34;17.52;NaN;19.08;0.048689234;0.055125144;NaN;0.06273238
2017;10;6;8;10;0.86;0.96;0.94;0.5;19.04;18.26;NaN;20.18;0.050203535;0.055725154;NaN;0.06396657
2017;10;6;9;10;0.91;0.92;1.02;0.76;21.46;20;24.18;23.58;0.052468225;0.057222669;0.068682941;0.067262032
2017;10;6;10;10;0.99;0.93;1.03;0.94;27;23.08;29.16;29.62;0.057621401;0.060058086;0.073023042;0.073217374
2017;10;6;11;10;1.09;0.95;1.09;0.95;34.76;30.6;32.4;35.14;0.064607373;0.0667222;0.075447695;0.078970174
2017;10;6;12;10;1.25;1.09;1.19;1.01;38.84;35.66;40.1;39.16;0.06809538;0.07180705;0.082997808;0.083141146
2017;10;6;13;10;1.21;1.05;1.23;0.98;42.66;38.86;43.1;42.32;0.069612089;0.075447695;0.086855734;0.085001377
2017;10;6;14;10;1.31;1.06;1.24;0.89;42.02;39.68;41.52;43.5;0.067654338;0.076269853;0.085001377;0.085572573
2017;10;6;15;10;1.36;1.1;1.19;0.82;38.5;38.28;38.16;42.46;0.063522547;0.074382051;0.081562508;0.083379966
2017;10;6;16;10;1.29;1.07;1.24;0.59;35.1;34.64;34.16;40;0.059462229;0.07044223;0.077525092;0.080891508
2017;10;6;17;10;1.24;0.98;1.12;0.55;31.58;31;30.3;35.24;0.056374517;0.066280165;0.073945561;0.076269853
2017;10;6;18;10;1.03;0.97;0.94;0.41;27.8;27.6;27;30.54;0.053271496;0.062930017;0.070832492;0.071563557
2017;10;6;19;10;0.99;0.93;0.9;0.37;24.54;24.8;24.3;27.22;0.050556353;0.059809882;0.068389232;0.068634
2017;10;6;20;10;0.85;0.91;1.44;0.35;22.18;22.64;NaN;24.92;0.04838594;0.057920283;NaN;0.06652578
2017;10;6;21;10;0.88;0.9;0.84;0.29;20.46;20.92;NaN;23.08;0.046816619;0.056224724;NaN;0.064656638
2017;10;6;22;10;0.76;0.86;0.69;0.26;18.9;19.62;19.4;21.6;0.045903627;0.05487497;0.06273238;0.063078202
2017;10;6;23;10;0.74;0.84;0.68;0.24;17.64;18.32;18.2;20.22;0.045141804;0.053823151;0.061248088;0.061644247
2017;10;7;0;10;0.74;0.77;0.63;0.21;16.72;17.42;NaN;19.24;0.044277309;0.052869989;NaN;0.06119855
2017;10;7;1;10;0.71;0.78;0.65;0.2;15.72;16.5;NaN;18.1;0.043666376;0.051714229;NaN;0.060008453
2017;10;7;2;10;0.7;0.71;0.61;0.23;14.92;15.72;15.7;17.18;0.043105843;0.051513011;0.059014961;0.058965244
2017;10;7;3;10;0.62;0.79;0.58;0.2;14.4;15.1;15.2;16.62;0.042748887;0.051009687;0.058517618;0.058766339
2017;10;7;4;10;0.65;0.73;0.55;0.19;14;14.72;NaN;16.18;0.042238605;0.050556353;NaN;0.058567371
2017;10;7;5;10;0.63;0.66;0.56;0.2;13.6;14.28;14.5;15.74;0.042034379;0.05025395;0.058019879;0.057671225
2017;10;7;6;10;0.57;0.64;0.58;0.19;13.16;13.88;14.18;15.2;0.041676828;0.050052267;0.05777086;0.057521742
2017;10;7;7;10;0.65;0.69;0.61;0.29;13.24;13.72;14.24;15.04;0.041472425;0.049749624;0.05777086;0.057521742
2017;10;7;8;10;0.66;0.76;0.79;0.46;15.32;14.42;16.4;16.2;0.042952886;0.050203535;0.059263483;0.058169243
2017;10;7;9;10;0.86;0.71;0.93;0.78;18.56;16.72;22.46;20.4;0.045446642;0.051563322;0.064952144;0.061495717
2017;10;7;10;10;0.93;0.69;0.93;0.94;24.82;21.6;29.18;27.28;0.050405169;0.055475219;0.070149369;0.067899401
2017;10;7;11;10;0.88;0.79;0.97;0.87;35.04;31.14;30.92;33.06;0.058019879;0.063275728;0.071027529;0.073023042
2017;10;7;12;10;0.96;0.83;1.03;0.85;38.82;39.48;38.94;38.82;0.061049913;0.071319967;0.078007175;0.077958984
2017;10;7;13;10;1.06;0.93;1;0.83;42.8;43;NaN;43.04;0.063473191;0.074382051;NaN;0.081179173
2017;10;7;14;10;1.09;1.01;1.02;0.8;41.5;43.14;45.36;44.82;0.061644247;0.074139596;0.082758833;0.082137046
